0	0.9901
1	0.9804200000000001
2	0.9709
3	0.96154
4	0.95234
5	0.9433299999999999
6	0.93459
7	0.92599
8	0.9176199999999999
9	0.9092
10	0.90097
11	0.89297
12	0.8852899999999999
13	0.87753
14	0.8698700000000001
15	0.86266
16	0.85511
17	0.84772
18	0.8406800000000001
19	0.8335899999999999
20	0.82678
21	0.82036
22	0.81355
23	0.8068700000000001
24	0.80062
25	0.7943899999999999
26	0.78836
27	0.7823
28	0.77642
29	0.7706999999999999
30	0.76474
31	0.7588499999999998
32	0.7531199999999999
33	0.74765
34	0.7425999999999999
35	0.7370299999999999
36	0.7317699999999999
37	0.7267300000000001
38	0.7214799999999999
39	0.71626
40	0.7113700000000001
41	0.70628
42	0.70155
43	0.69655
44	0.69188
45	0.68733
46	0.6828100000000001
47	0.67852
48	0.6738599999999999
49	0.66962
50	0.6653
51	0.6610400000000001
52	0.6568
53	0.6529
54	0.6488800000000001
55	0.64457
56	0.64043
57	0.6367200000000001
58	0.63289
59	0.6291899999999999
60	0.62535
61	0.62152
62	0.6179199999999999
63	0.61451
64	0.61106
65	0.6073799999999999
66	0.60389
67	0.6005099999999999
68	0.5971200000000001
69	0.59405
70	0.59096
71	0.5875199999999999
72	0.5844400000000001
73	0.58154
74	0.5783999999999999
75	0.57523
76	0.57212
77	0.56922
78	0.56623
79	0.56341
80	0.56037
81	0.5575499999999999
82	0.55493
83	0.55209
84	0.5494
85	0.54667
86	0.5438299999999999
87	0.54122
88	0.53843
89	0.53579
90	0.5332
91	0.5304899999999999
92	0.52803
93	0.5250900000000001
94	0.5227
95	0.52025
96	0.51774
97	0.51521
98	0.51254
99	0.51008
100	0.50776
101	0.5054900000000001
102	0.50286
103	0.50051
104	0.49844
105	0.49634
106	0.49408
107	0.49200000000000005
108	0.4896500000000001
109	0.4875299999999999
110	0.48515
111	0.4832
112	0.48109999999999997
113	0.47906
114	0.47698
115	0.47497
116	0.47297000000000006
117	0.47079000000000004
118	0.46896000000000004
119	0.46692999999999996
120	0.46495999999999993
121	0.46312000000000003
122	0.46123
123	0.45922999999999997
124	0.45735999999999993
125	0.45539
126	0.4534100000000001
127	0.45150999999999997
128	0.44970000000000004
129	0.44788000000000006
130	0.44628999999999996
131	0.44443
132	0.44272000000000006
133	0.44106999999999996
134	0.4393599999999999
135	0.43777
136	0.43616000000000005
137	0.4345199999999999
138	0.43296
139	0.43133000000000005
140	0.4296499999999999
141	0.42826
142	0.42685
143	0.42539
144	0.4238700000000001
145	0.42241000000000006
146	0.42079000000000005
147	0.41922000000000004
148	0.41787
149	0.41662
150	0.41514999999999996
151	0.41377
152	0.4122700000000001
153	0.41078
154	0.40953000000000006
155	0.40828999999999993
156	0.40684000000000003
157	0.40540999999999994
158	0.40412000000000003
159	0.40285
160	0.40148000000000006
161	0.39995
162	0.39843
163	0.39719000000000004
164	0.39585
165	0.39449999999999996
166	0.39316000000000006
167	0.39200999999999997
168	0.39061999999999997
169	0.38938
170	0.38813000000000003
171	0.38689000000000007
172	0.38584999999999997
173	0.38473999999999997
174	0.38358
175	0.38226000000000004
176	0.38095999999999997
177	0.37975000000000003
178	0.37832
179	0.37715000000000004
180	0.37577000000000005
181	0.37452
182	0.37335000000000007
183	0.37222
184	0.37112
185	0.37016999999999994
186	0.36919
187	0.36804999999999993
188	0.36697
189	0.36585999999999996
190	0.36485999999999996
191	0.36374999999999996
192	0.36261
193	0.36154000000000003
194	0.3605400000000001
195	0.35951
196	0.35835000000000006
197	0.35729
198	0.35636
199	0.35534000000000004
200	0.35423
201	0.35317000000000004
202	0.35228000000000004
203	0.35133000000000003
204	0.35038
205	0.34929000000000004
206	0.34832
207	0.34749
208	0.34663000000000005
209	0.34557
210	0.34453
211	0.34374
212	0.34271999999999997
213	0.3416600000000001
214	0.34070999999999996
215	0.33965999999999996
216	0.33874000000000004
217	0.3378500000000001
218	0.3369
219	0.3360699999999999
220	0.33504999999999996
221	0.33421999999999996
222	0.33348000000000005
223	0.33246000000000003
224	0.33148
225	0.33042
226	0.32944
227	0.3285699999999999
228	0.32776
229	0.32689999999999997
230	0.32606
231	0.3253
232	0.32439000000000007
233	0.32359999999999994
234	0.32276
235	0.32195
236	0.32110000000000005
237	0.32028
238	0.31958000000000003
239	0.31873
240	0.31792
241	0.31695
242	0.31606
243	0.31525
244	0.31451
245	0.31359
246	0.31278000000000006
247	0.31187000000000004
248	0.31116
249	0.31032000000000004
250	0.30959
251	0.30892
252	0.3081499999999999
253	0.30748
254	0.30667999999999995
255	0.30603
256	0.30507999999999996
257	0.3044299999999999
258	0.30383000000000004
259	0.30297
260	0.30227
261	0.3016
262	0.30089
263	0.30024
264	0.29962
265	0.299
266	0.29818999999999996
267	0.29748
268	0.29691
269	0.29614999999999997
270	0.29558
271	0.29514
272	0.29438000000000003
273	0.29375999999999997
274	0.29308999999999996
275	0.29237
276	0.29167
277	0.29109
278	0.29045
279	0.28969
280	0.28907
281	0.28846
282	0.28783
283	0.2872
284	0.28674
285	0.28607
286	0.28548
287	0.28496000000000005
288	0.28440999999999994
289	0.28379
290	0.28312
291	0.28258999999999995
292	0.28207
293	0.28148
294	0.28089
295	0.28034
296	0.2798
297	0.27919
298	0.27860999999999997
299	0.27812000000000003
300	0.27740000000000004
301	0.27685
302	0.2762
303	0.27551
304	0.27485
305	0.27415
306	0.27365
307	0.27315999999999996
308	0.27249999999999996
309	0.27186
310	0.27133
311	0.27063
312	0.27002
313	0.26943
314	0.26875
315	0.26825
316	0.26776
317	0.26712
318	0.26655999999999996
319	0.26611
